"District,C,254","Route,C,254","County,C,254","Postmile,C,254","Descriptn,C,254","Back_pk_h,N,10,0","Back_pk_m,N,10,0","Back_AADT,N,10,0","Ahead_pk_h,N,10,0","Ahead_pk_m,N,10,0","Ahead_AADT,N,10,0","Lat_S_or_W,N,19,11","Lon_S_or_W,N,19,11","Lat_N_or_E,N,19,11","Lon_N_or_E,N,19,11"
3,32,BUT, 9.46R,"CHICO, ON NINTH STREET AT CYPRESS STREET",2100,22400,21900,1650,17700,16900,39.72980439000,-121.83030280000,39.72908820000,-121.82952090000
3,32,BUT, 10.187R,"CHICO, JCT. RTE. 99",1650,17700,16900,1800,20000,19000,39.73710331000,-121.81949520000,39.73629203000,-121.81877900000
3,32,BUT, 10.28R,"CHICO, ON NINTH STREET AT FIR STREET",1800,20000,19000,810,8400,8300,39.73747225000,-121.81787050000,39.73691211000,-121.81725080000
3,32,BUT, 10.735R,"CHICO, HALF MILE EAST OF FIR ST, END OF RIGHT ALIGN",810,8400,8300,0,0,0,39.73844672000,-121.80973410000,39.73853647000,-121.80928690000
3,32,BUT,R8.905L,"CHICO, ON EIGHTH ST AT WALNUT ST, BEGIN LEFT ALIGN",0,0,0,1150,13500,12900,39.71997052000,-121.84490020000,39.71967289000,-121.84369490000
3,32,BUT,R9.038L,"CHICO, ON EIGHTH STREET AT ORANGE STREET",1150,13500,12900,1350,14800,14400,39.72120881000,-121.84306650000,39.72093667000,-121.84183360000
3,32,BUT,R9.171L,"CHICO, ON EIGHTH STREET AT IVY STREET",1350,14800,14400,1300,14300,13900,39.72246265000,-121.84123150000,39.72219855000,-121.83998080000
3,32,BUT,R9.504L,"CHICO, ON EIGHTH STREET AT BROADWAY",1300,14300,13900,1400,16700,14900,39.72562582000,-121.83659470000,39.72507885000,-121.83569180000
3,32,BUT,R9.571L,"CHICO, ON 8TH ST AT MAIN ST",1400,16700,14900,1400,19000,16900,39.72622333000,-121.83564640000,39.72563111000,-121.83481140000
3,32,BUT, 9.4L,"CHICO, ON EIGHTH STREET AT PINE STREET",1400,19000,16900,1700,21600,18900,39.72923554000,-121.83114420000,39.72852200000,-121.83036630000
3,32,BUT, 9.46L,"CHICO, ON EIGHTH STREET AT CYPRESS STREET",1700,21600,18900,1650,17600,16800,39.72980439000,-121.83030280000,39.72908820000,-121.82952090000
3,32,BUT, 10.187L,"CHICO, ON EIGHTH STREET AT JCT. RTE. 99",1650,17600,16800,1150,11700,11100,39.73710331000,-121.81949520000,39.73629203000,-121.81877900000
3,32,BUT, 10.28L,"CHICO, ON EIGHTH STREET AT FIR STREET",1150,11700,11100,790,9800,9300,39.73747225000,-121.81787050000,39.73691211000,-121.81725080000
3,32,BUT, 10.735L,END LEFT ALIGN,790,9800,9300,0,0,0,39.73844672000,-121.80973410000,39.73853647000,-121.80928690000
3,32,BUT,10.735,"CHICO, HALF MILE EAST OF FIR STREET",0,0,0,1800,20200,18900,39.73844672000,-121.80973410000,39.73853647000,-121.80928690000
3,32,BUT,11.01,"CHICO, FOREST AVENUE",1800,20200,18900,1150,14800,13400,39.73942341000,-121.80486760000,39.73949571000,-121.80446330000
3,32,BUT,11.27,"CHICO, EL MONTE AVENUE",1150,14800,13400,1200,15500,13600,39.74028958000,-121.80024970000,39.74036800000,-121.79989600000
3,32,BUT,11.704,BRUCE ROAD,1200,15500,13600,890,10300,8400,39.74184658000,-121.79256360000,39.74191481000,-121.79224630000
3,32,BUT,15.211,"CHICO, HUMBOLT ROAD",530,6200,5000,350,3900,3250,39.76240933000,-121.73658440000,39.76239940000,-121.73658350000
3,32,BUT,R23.866,"FOREST RANCH, NOPEL AVENUE",300,2700,2200,280,2100,1700,39.87400131000,-121.68022570000,39.87400131000,-121.68022570000
3,32,BUT,R36.926,"LOMO, HUMBOLT ROAD",120,1200,940,120,1200,940,40.03885600000,-121.61703600000,40.03885600000,-121.61703600000
3,32,BUT,37.749,BUTTE/TEHAMA COUNTY LINE,120,1200,940,0,0,0,40.04717874000,-121.61483990000,40.04719084000,-121.61482820000
2,32,TEH,0,BUTTE/TEHAMA COUNTY LINE,0,0,0,120,1200,940,40.04717874000,-121.61483990000,40.04719084000,-121.61482820000
2,32,TEH,R24.876,JCT. RTE. 36,130,1750,1050,0,0,0,40.27939000000,-121.42119200000,40.27939000000,-121.42119200000
7,33,VEN,0,"VENTURA, JCT. RTE. 101",0,0,0,3850,43000,41500,34.27904558000,-119.30609620000,34.27946912000,-119.30518730000
7,33,VEN,1.565,"VENTURA, STANLEY AVENUE",3850,43000,41500,2850,31000,30000,34.30094086000,-119.30185540000,34.30081718000,-119.30148190000
7,33,VEN,2.648,SHELL ROAD,2850,31000,30000,2600,28500,27500,34.31572489000,-119.29431790000,34.31571855000,-119.29419480000
7,33,VEN,R4.487,CANADA LARGA ROAD,2600,28500,27500,2450,27000,26500,34.34167775000,-119.29286760000,34.34168157000,-119.29259180000
7,33,VEN,R5.635,CASITAS VISTA ROAD,2450,27000,26500,2300,25000,24600,34.35249332000,-119.30592280000,34.35259167000,-119.30561800000
7,33,VEN,8.001,CREEK ROAD,2100,23800,23500,2050,22400,21300,34.38563378000,-119.30220940000,34.38560467000,-119.30215370000
7,33,VEN,9.04,SANTA ANA BOULEVARD,2050,22400,21300,1900,21400,20300,34.40045618000,-119.29977300000,34.40043733000,-119.29966280000
7,33,VEN,10.65,WOODLAND ROAD,1900,21400,20300,1950,22400,21300,34.42188953000,-119.29026800000,34.42188953000,-119.29026800000
7,33,VEN,11.21,WEST JCT. RTE. 150; ROUTE BREAK AHEAD,1950,22500,21600,1200,12100,11200,34.42989000000,-119.28841300000,34.42989000000,-119.28841300000
7,33,VEN,11.961,EL ROBLAR DRIVE,1300,10000,9500,550,3950,3750,34.44656998000,-119.27068580000,34.44661054000,-119.27067080000
7,33,VEN,12.8,FAIRVIEW ROAD/LA LUNA AVENUE,400,2900,2550,250,2250,1500,34.45647700000,-119.27827600000,34.45647700000,-119.27827600000
7,33,VEN,13.35,LOS PADRES NATIONAL FOREST BOUNDARY,230,1950,1250,230,1950,1250,34.46278673000,-119.28304140000,34.46278673000,-119.28304140000
7,33,VEN,15.441,MATILIJA HOT SPRINGS ROAD,230,1750,1150,500,1050,720,34.48543489000,-119.30088100000,34.48543489000,-119.30088100000
7,33,VEN,17.631,WHEELER HOT SPRINGS,500,1050,720,140,1000,700,34.50803178000,-119.29154440000,34.50803178000,-119.29154440000
7,33,VEN,25.791,ROSE VALLEY ROAD,110,770,480,90,620,390,34.53429510000,-119.23891200000,34.53429510000,-119.23891200000
7,33,VEN,30.219,SESPE GORGE MAINTENANCE STATION,80,560,350,80,560,350,34.56495475000,-119.26416150000,34.56495475000,-119.26416150000
7,33,VEN,48.5,LOCKWOOD VALLEY ROAD,60,450,280,60,440,280,34.68654300000,-119.35574260000,34.68654300000,-119.35574260000
7,33,VEN,57.508,VENTURA/SANTA BARBARA COUNTY LINE,70,470,290,0,0,0,34.79026766000,-119.44410270000,34.79026766000,-119.44410270000
5,33,SB,0,VENTURA/SANTA BARBARA COUNTY LINE,0,0,0,70,470,290,34.79026766000,-119.44410270000,34.79026766000,-119.44410270000
5,33,SB,8.184,SANTA BARBARA/SAN LUIS OBISPO COUNTY LINE,100,810,750,0,0,0,34.89760738000,-119.50528080000,34.89760738000,-119.50528080000
5,33,SLO,0,SANTA BARBARA/SAN LUIS OBISPO COUNTY LINE,0,0,0,70,790,650,34.89760738000,-119.50528080000,34.89760738000,-119.50528080000
5,33,SLO,2.802,JCT. RTE. 166 WEST,160,1200,1050,520,5600,4350,34.93668807000,-119.50751710000,34.93668807000,-119.50751710000
5,33,SLO,4.951,SAN LUIS OBISPO/KERN COUNTY LINE,410,4100,3350,0,0,0,34.93790549000,-119.47273930000,34.93790549000,-119.47273930000
6,33,KER,0,SAN LUIS OBISPO/KERN COUNTY LINE,0,0,0,410,4100,3350,34.93790549000,-119.47273930000,34.93790549000,-119.47273930000
6,33,KER,R11.555,"MARICOPA, JCT. RTE. 166 EAST",450,4600,3900,400,4450,4150,35.05809786000,-119.40292400000,35.05809786000,-119.40292400000
6,33,KER,12.91,COUNTY ROAD P263,400,4450,4150,520,6300,5400,35.07624826000,-119.40180200000,35.07624826000,-119.40180200000
6,33,KER,17.889,"TAFT, JCT. RTE. 119 EAST",590,6100,6000,250,2450,2350,35.13571205000,-119.44769890000,35.13571205000,-119.44769890000
6,33,KER,18.33,"TAFT, FIRST STREET",550,6000,5500,890,9500,8900,35.14078245000,-119.45206330000,35.14078245000,-119.45206330000
6,33,KER,18.79,"TAFT, SIXTH STREET",940,9500,9100,1050,12200,11700,35.14309959000,-119.45941350000,35.14309959000,-119.45941350000
6,33,KER,19.129,LINCOLN/10TH STREETS,1200,13300,11500,600,6900,5900,35.14490082000,-119.46512410000,35.14490082000,-119.46512410000
6,33,KER,23.41,MIDWAY ROAD,320,4000,3150,600,4350,3900,35.17943255000,-119.52639930000,35.17943255000,-119.52639930000
6,33,KER,33.454,JCT. RTE. 58 WEST,460,3700,3000,460,3350,3050,35.29133478000,-119.62707130000,35.29133478000,-119.62707130000
6,33,KER,34.285,JCT. RTE. 58 EAST,460,3350,3050,230,1850,1550,35.30387801000,-119.62350720000,35.30387801000,-119.62350720000
6,33,KER,41.08,LOKERN ROAD (COUNTY ROAD P208),380,2750,2550,570,4300,3800,35.39765811000,-119.66504780000,35.39765811000,-119.66504780000
6,33,KER,44.085,LOST HILLS ROAD (COUNTY ROAD P213),570,4300,3800,660,5100,4400,35.43752429000,-119.68944060000,35.43752429000,-119.68944060000
6,33,KER,72.72,DEVILS DEN ROAD (BARKER ROAD),250,1800,1600,260,1800,1600,35.77587890000,-119.97508690000,35.77587890000,-119.97508690000
6,33,KER,73.743,KERN/KINGS COUNTY LINE,240,1700,1500,0,0,0,35.78929039000,-119.98329340000,35.78929039000,-119.98329340000
6,33,KIN,0,KERN/KINGS COUNTY LINE,0,0,0,220,1600,1400,35.78929039000,-119.98329340000,35.78929039000,-119.98329340000
6,33,KIN,7.8,"REEF CITY, JCT. RTE. 41",330,1750,1400,440,2700,2350,35.89013667000,-120.04713650000,35.89013667000,-120.04713650000
6,33,KIN,16.44,"AVENAL, 7TH AVENUE",680,6900,4550,470,4750,3150,35.99385036000,-120.12919100000,35.99385036000,-120.12919100000
6,33,KIN,17.14,JCT. RTE. 269,360,3600,2400,460,4600,3050,36.00067103000,-120.13737530000,36.00067103000,-120.13737530000
6,33,KIN,18.994,KINGS/FRESNO COUNTY LINE,300,3100,2000,0,0,0,36.02275845000,-120.16574720000,36.02275845000,-120.16574720000
6,33,FRE,0,KINGS/FRESNO COUNTY LINE,0,0,0,300,3100,2000,36.02275845000,-120.16574720000,36.02275845000,-120.16574720000
6,33,FRE,8.02,ALPINE/LOST HILLS ROADS,300,3100,2000,260,2700,1750,36.09926782000,-120.26074620000,36.09926782000,-120.26074620000
6,33,FRE,14.75,MERCED AVENUE,860,8800,8200,1050,11500,10000,36.13661482000,-120.34396540000,36.13661482000,-120.34396540000
6,33,FRE,15.37,"COALINGA, FIFTH STREET",1150,12200,10700,350,3450,3350,36.13661800000,-120.35522420000,36.13661800000,-120.35522420000
6,33,FRE,15.707,"COALINGA, JCT. RTE. 198 WEST",390,5600,3700,840,12100,8200,36.13972200000,-120.36028300000,36.13972200000,-120.36028300000
6,33,FRE,16.78,"COALINGA, PHELPS AVENUE",900,9100,8800,530,8000,5200,36.15421800000,-120.35442700000,36.15421800000,-120.35442700000
6,33,FRE,R18.588,GALE AVENUE,470,5000,4600,410,4350,4100,36.17997900000,-120.35378200000,36.17997900000,-120.35378200000
6,33,FRE,24.316,JCT. RTE. 198 EAST,370,4050,3800,220,2250,2150,36.24649987000,-120.31535200000,36.24649987000,-120.31535200000
6,33,FRE,R27.019,DERRICK AVENUE,240,3000,2350,210,2350,2000,36.28272371000,-120.29784570000,36.28272371000,-120.29784570000
6,33,FRE,R29,"JCT. RTE. 145 NORTHEAST, SOUTH JCT. RTE. 5",210,2400,2000,210,2400,2000,36.29426354000,-120.26925790000,36.29425676000,-120.26926670000
6,33,FRE,R39.853,NORTH JCT. RTE. 5,210,2400,2000,230,2500,2000,36.43518839000,-120.39433350000,36.43518839000,-120.39433350000
6,33,FRE,53.4,ADAMS AVENUE,270,2800,2000,270,2400,1750,36.63247136000,-120.38826080000,36.63247136000,-120.38826080000
6,33,FRE,59.43,CALIFORNIA AVENUE,290,2600,2000,350,3000,2000,36.72011269000,-120.38716790000,36.72011269000,-120.38716790000
6,33,FRE,61.45,"MENDOTA, BELMONT AVENUE",350,3000,2000,810,6000,5000,36.74926100000,-120.38682200000,36.74926100000,-120.38682200000
6,33,FRE,62.247,"MENDOTA, JCT. RTE. 180 EAST",750,7000,6000,990,11600,11000,36.76109200000,-120.38661820000,36.76106450000,-120.38661770000
6,33,FRE,R62.506,BASS AVENUE,1000,11600,11000,600,7000,6000,36.76499560000,-120.38724740000,36.76499560000,-120.38724740000
6,33,FRE,69.92,"FIREBAUGH, 15TH STREET",1200,14000,12000,1100,13000,12000,36.85431973000,-120.45338330000,36.85431973000,-120.45338330000
6,33,FRE,70.193,"FIREBAUGH, 12TH STREET",1200,13000,12000,1200,13900,13000,36.85719800000,-120.45642700000,36.85719800000,-120.45642700000
6,33,FRE,70.557,"FIREBAUGH, 8TH STREET",900,10000,9000,900,9000,8000,36.86130671000,-120.46076840000,36.86130671000,-120.46076840000
6,33,FRE,72.837,DOUGLAS AVENUE,340,3200,3000,280,3250,3000,36.88287298000,-120.49122000000,36.88287298000,-120.49122000000
6,33,FRE,R79.905,BRANNON AVENUE,290,4000,2600,230,3000,2000,36.93613050000,-120.59980650000,36.93613050000,-120.59980650000
10,33,MER,L1.232,FRESNO/MERCED COUNTY LINE,300,3200,2650,0,0,0,36.96856731000,-120.63561400000,36.96856731000,-120.63561400000
10,33,MER,R0,FRESNO/MERCED COUNTY LINE,0,0,0,300,3200,2650,36.96856731000,-120.63561400000,36.96856731000,-120.63561400000
10,33,MER,R1.17,"DOS PALOS, BLOSSOM STREET",710,7500,6000,810,7600,6100,36.98572810000,-120.63557030000,36.98572810000,-120.63557030000
10,33,MER,1.888,CARMELLIA AVENUE,620,6600,5300,520,6600,5300,36.99632900000,-120.63563600000,36.99632900000,-120.63563600000
10,33,MER,R5.635,EAST JCT. RTE. 152,900,10900,9500,680,7800,6800,37.05045386000,-120.63553400000,37.05045386000,-120.63553400000
10,33,MER,R13.238,WEST JCT. RTE 152,680,7800,6800,880,10200,8800,37.05687951000,-121.01636000000,37.05687000000,-121.01626250000
10,33,MER,R15.6,VERA CRUZ DRIVE,1050,10800,9800,830,10600,9700,37.09043540000,-121.01598210000,37.09043540000,-121.01598210000
10,33,MER,R16.258,"CENTINELLA, HENRY MILLER ROAD",950,11100,9700,1200,12700,10100,37.09956772000,-121.01585780000,37.09956772000,-121.01585780000
10,33,MER,R16.643,JCT. RTE. 5,1200,14200,12900,1350,15300,14200,37.10491661000,-121.01577220000,37.10491661000,-121.01577220000
10,33,MER,17.27,MC CABE ROAD,470,5800,5700,450,5600,5500,37.11359553000,-121.01569090000,37.11360115000,-121.01556860000
10,33,MER,27.111,NORTH JCT. RTE. 140 EAST,710,8600,7900,720,9600,8000,37.24580800000,-121.01281900000,37.24580800000,-121.01281900000
10,33,MER,30.302,MERCED/STANISLAUS COUNTY LINE,590,7400,5900,0,0,0,37.30430187000,-121.01635020000,37.30430187000,-121.01635020000
10,33,STA,0,MERCED/STANISLAUS COUNTY LINE,0,0,0,590,7400,5900,37.30430187000,-121.01635020000,37.30430187000,-121.01635020000
10,33,STA,0.68,"NEWMAN, MERCED STREET",780,9600,9000,720,9200,8400,37.31352428000,-121.02052180000,37.31352428000,-121.02052180000
10,33,STA,0.95,"NEWMAN, DRISKELL ROAD/KERN STREET",710,8500,8400,750,8100,7600,37.31729479000,-121.02197200000,37.31729479000,-121.02197200000
10,33,STA,2.06,STUHR ROAD,780,8200,7500,430,4500,4400,37.33291656000,-121.02735280000,37.33291656000,-121.02735280000
10,33,STA,4.82,J.T. CROW RD RT,470,5500,4900,510,5800,4900,37.36769104000,-121.05054430000,37.36769104000,-121.05054430000
10,33,STA,6.838,"CROWS LANDING, CROWS LANDING/FINK ROADS",560,6200,6000,330,4500,4100,37.39129500000,-121.07009100000,37.39129500000,-121.07009100000
10,33,STA,7.04,"CROWS LANDING, 4TH STREET",390,4250,3750,430,4550,3950,37.39502629000,-121.07314760000,37.39502629000,-121.07314760000
10,33,STA,12.571,"PATTERSON, SPERRY ROAD",610,6700,4900,570,6600,5500,37.46437190000,-121.12330380000,37.46437190000,-121.12330380000
10,33,STA,13.1,SALADO AVENUE/EL CIRCULO,810,8800,6900,850,9600,6700,37.47105940000,-121.12822660000,37.47105940000,-121.12822660000
10,33,STA,13.18,LAS PALMAS AVENUE,850,9600,6700,510,5700,4250,37.47205851000,-121.12896080000,37.47205851000,-121.12896080000
10,33,STA,13.26,DEL PUERTO AVENUE/EL CIRCULO,540,6000,4500,650,7200,5400,37.47309567000,-121.12959710000,37.47309567000,-121.12959710000
10,33,STA,14.52,WARD AVENUE,540,4900,4400,560,6200,4900,37.48898502000,-121.14079250000,37.48898502000,-121.14079250000
10,33,STA,16.43,BALDWIN RD-LT,450,4950,4250,420,4500,3900,37.51271375000,-121.15839490000,37.51271375000,-121.15839490000
10,33,STA,19.55,"WESTLEY, GRAYSON/HOWARD ROADS",400,4200,3800,310,3200,3100,37.54643940000,-121.19610820000,37.54643940000,-121.19610820000
10,33,STA,19.92,"WESTLEY, E STREET",270,3200,3000,220,2750,2500,37.55032900000,-121.20066750000,37.55032900000,-121.20066750000
10,33,STA,27.086,STANISLAUS/SAN JOAQUIN COUNTY LINE,150,1750,1550,0,0,0,37.62900123000,-121.28551920000,37.62900123000,-121.28551920000
10,33,SJ,0,STANISLAUS/SAN JOAQUIN COUNTY LINE,0,0,0,150,1750,1550,37.62900123000,-121.28551920000,37.62900123000,-121.28551920000
10,33,SJ,0.818,"VERNALIS, JCT. RTE. 132",240,2150,1950,290,3650,3600,37.63793126000,-121.29528620000,37.63793126000,-121.29528620000
10,33,SJ,3.51,"NEW JERUSALEM, DURHAM FERRY ROAD",290,3650,3600,290,3450,2400,37.66730200000,-121.32747400000,37.66730200000,-121.32747400000
10,33,SJ,4.826,JCT. RTE. 5,800,7400,4200,0,0,0,37.68165594000,-121.34319700000,37.68165594000,-121.34319700000
7,34,VEN,4.295,"OXNARD, JCT. RTE. 1",0,0,0,1500,14800,14000,34.19765710000,-119.17740430000,34.19765710000,-119.17740430000
7,34,VEN,6.27,"OXNARD, RICE AVENUE",1250,10700,10200,1500,12200,11700,34.19683000000,-119.14229000000,34.19683000000,-119.14229000000
7,34,VEN,8.43,"PLEASANT VALLEY ROAD, WEST JUNCTION",1500,12200,11700,1650,10900,9600,34.19661093000,-119.10446440000,34.19661093000,-119.10446440000
7,34,VEN,8.911,WOOD ROAD,1650,10900,9600,1650,10600,9300,34.19655977000,-119.09608770000,34.19655977000,-119.09608770000
7,34,VEN,10.433,"LAS POSAS ROAD, WEST JUNCTION",1650,10600,9300,1300,7900,7000,34.19631921000,-119.06979810000,34.19631921000,-119.06979810000
7,34,VEN,12.463,RIGHT ONTO PLEASANT VALLEY ROAD,1300,7900,7000,2350,15000,13100,34.20541100000,-119.04073900000,34.20541100000,-119.04073900000
7,34,VEN,12.78,"CAMARILLO, PLEASANT VALLEY RD, LEFT ONTO LEWIS RD",2350,15000,13100,1850,12000,10400,34.20538200000,-119.03458400000,34.20538200000,-119.03458400000
7,34,VEN,R13.541,"CAMARILLO, VENTURA BOULEVARD",1850,12000,10400,3100,20800,18200,34.21609108000,-119.03469480000,34.21607884000,-119.03470390000
7,34,VEN,R13.603,"CAMARILLO, JCT. RTE. 101",3100,20800,18200,3000,21100,18200,34.21679127000,-119.03405760000,34.21678020000,-119.03406790000
7,34,VEN,13.657,"CAMARILLO, DAILY DRIVE",3000,21100,18200,2850,21300,18900,34.21739668000,-119.03350080000,34.21738210000,-119.03351470000
7,34,VEN,15.87,"CAMARILLO, LAS POSAS ROAD, EAST JUNCTION",1350,10500,9200,790,8500,7900,34.24264934000,-119.01015630000,34.24263725000,-119.01015720000
7,34,VEN,17.663,"SOMIS, JCT. RTE. 118",1300,15100,14200,0,0,0,34.26375000000,-118.99465800000,34.26375000000,-118.99465800000
4,35,SCL,R.053,JCT. RTE. 17,0,0,0,160,760,710,37.14552197000,-121.98496200000,37.14552232000,-121.98496380000
4,35,SCL,0.23,SANTA CLARA/ SANTA CRUZ COUNTY LINE,160,760,710,0,0,0,37.14462503000,-121.98622530000,37.14462559000,-121.98622450000
5,35,SCR,0.23,SANTA CLARA/ SANTA CRUZ COUNTY LINE,0,0,0,270,920,850,37.14462503000,-121.98622530000,37.14462559000,-121.98622450000
5,35,SCR,2.87,BEAR CREEK ROAD,200,760,650,50,260,200,37.16564910000,-122.01594650000,37.16565017000,-122.01594750000
5,35,SCR,7.68,SANTA CRUZ/ SANTA CLARA COUNTY LINE,40,250,210,0,0,0,37.20535249000,-122.04812860000,37.20535332000,-122.04812820000
4,35,SCL,7.68,SANTA CRUZ/ SANTA CLARA COUNTY LINE,0,0,0,50,230,200,37.20535249000,-122.04812860000,37.20535332000,-122.04812820000
4,35,SCL,7.7,BLACK ROAD,50,230,200,160,840,710,37.20546889000,-122.04827760000,37.20546955000,-122.04827700000
4,35,SCL,14.1,JCT. RTE. 9,240,1250,1050,240,1250,1050,37.25848743000,-122.12192490000,37.25848891000,-122.12192530000
4,35,SCL,17.121,SAN MATEO/SANTA CLARA COUNTY LINE,240,1250,1050,0,0,0,37.28718767000,-122.15249650000,37.28718774000,-122.15249640000
4,35,SM,0,SAN MATEO/SANTA CLARA COUNTY LINE,0,0,0,240,1250,1050,37.28718767000,-122.15249650000,37.28718774000,-122.15249640000
4,35,SM,3.213,ALPINE ROAD,240,1250,1050,240,1250,1050,37.31497514000,-122.18723640000,37.31497570000,-122.18723560000
4,35,SM,10.518,"WOODSIDE, JCT. RTE. 84",560,2350,2100,170,1350,1300,37.38599125000,-122.26367960000,37.38599181000,-122.26368080000
4,35,SM,16.22,KINGS MOUNTAIN ROAD,170,1400,1350,160,1300,1250,37.42494810000,-122.31383430000,37.42494911000,-122.31383490000
4,35,SM,L21.72,JCT. RTE. 92,300,2400,2300,400,3300,3150,37.51181801000,-122.34975780000,37.51181782000,-122.34975810000
4,35,SM,R23.037,JCT. RTE. 280,400,3300,3150,1850,15000,14400,37.60433600000,-122.42895080000,37.60488937000,-122.42843260000
4,35,SM,24.349,"SAN BRUNO, SAN BRUNO AVENUE",1850,15000,14400,2400,19700,18900,37.61840414000,-122.44202850000,37.61843153000,-122.44196940000
4,35,SM,24.852,"SAN BRUNO, SNEATH AVENUE",2400,19700,18900,2750,22600,21700,37.62437613000,-122.44728680000,37.62437404000,-122.44726370000
4,35,SM,26.234,"PACIFICA, SHARP PARK ROAD",2800,22800,21900,2350,19100,18300,37.63889389000,-122.46413390000,37.63891091000,-122.46409640000
4,35,SM,26.86,"PACIFICA, MANOR DRIVE",2350,19100,18300,2200,18000,17300,37.64618838000,-122.47088420000,37.64618807000,-122.47088450000
4,35,SM,R28.687,"DALY CITY, JCT. RTE. 1",4100,33500,32000,3400,37000,33500,37.66836198000,-122.48511580000,37.66854522000,-122.48501770000
4,35,SM,29.7,"DALY CITY, WESTMOOR AVENUE",3400,37000,33500,3000,31500,28500,37.68336620000,-122.48934560000,37.68331297000,-122.48911280000
4,35,SM,30.27,"DALY CITY, WESTRIDGE AVENUE",3000,31500,28500,3100,32500,29500,37.69047220000,-122.49279860000,37.69061145000,-122.49261350000
4,35,SM,30.834,JOHN DALY BOULEVARD,3100,32500,29500,3100,29500,26500,37.69885013000,-122.49520370000,37.69894919000,-122.49499630000
4,35,SM,31.537,SAN MATEO/SAN FRANCISCO COUNTY LINE,3100,29500,26500,0,0,0,37.70827455000,-122.49829520000,37.70827818000,-122.49808730000
4,35,SF,0,SAN MATEO/SAN FRANCISCO COUNTY LINE,0,0,0,3100,29500,26500,37.70827455000,-122.49829520000,37.70827818000,-122.49808730000
4,35,SF,0.8,"SAN FRANCISCO, JOHN MUIR DRIVE",3100,29500,26500,3300,31500,28500,37.71929158000,-122.50033090000,37.71924168000,-122.50015600000
4,35,SF,1.83,"SAN FRANCISCO, SLOAT BOULEVARD",2850,27000,24500,2850,27000,24500,37.73156162000,-122.49904880000,37.73153500000,-122.49892400000
4,35,SF,2.122,"SAN FRANCISCO, SUNSET BOULEVARD",2800,27000,24300,2950,28500,25500,37.73399837000,-122.49369520000,37.73381918000,-122.49367560000
4,35,SF,3.164,"SAN FRANCISCO, JCT. RTE. 1",2850,27500,24700,0,0,0,37.73472420000,-122.47514020000,37.73454336000,-122.47512120000
1,36,HUM,0,"ALTON, JCT. RTE. 101",0,0,0,610,5200,4300,40.54862242000,-124.14540140000,40.54862242000,-124.14540140000
1,36,HUM,0.298,EAST LIMITS ALTON,610,5200,4300,610,5300,4300,40.54855446000,-124.13978800000,40.54855435000,-124.13978480000
1,36,HUM,2.811,"HYDESVILLE, ROHNERVILLE ROAD",580,5100,4000,570,5300,4000,40.54763066000,-124.09696200000,40.54763066000,-124.09696200000
1,36,HUM,3.27,EAST LIMITS HYDESVILLE,590,5600,4200,540,4700,4000,40.54579013000,-124.08896610000,40.54578901000,-124.08896210000
1,36,HUM,7.54,"CARLOTTA, EAST",270,2400,2100,270,2400,2100,40.51938097000,-124.02353810000,40.51938097000,-124.02353810000
1,36,HUM,R23.709,WEST LIMITS BRIDGEVILLE,370,2000,1450,320,1750,1250,40.46820987000,-123.80292910000,40.46820987000,-123.80292910000
1,36,HUM,R23.916,"BRIDGEVILLE, ALDERPOINT ROAD",320,1750,1250,290,1600,1150,40.46849233000,-123.79929120000,40.46849233000,-123.79929120000
1,36,HUM,43.955,EAST LIMITS COBB,150,1400,1100,140,1400,1050,40.47882907000,-123.57094570000,40.47882907000,-123.57094570000
1,36,HUM,45.681,HUMBOLDT/TRINITY COUNTY LINE,130,1250,1050,0,0,0,40.46553658000,-123.54448160000,40.46553654000,-123.54448160000
2,36,TRI,0,HUMBOLDT/TRINITY COUNTY LINE,0,0,0,130,1250,1050,40.46553658000,-123.54448160000,40.46553654000,-123.54448160000
2,36,TRI,R3.324,LOWER MAD RIV RD 501 RT,120,1050,900,80,810,540,40.44444625000,-123.49513790000,40.44444625000,-123.49513790000
2,36,TRI,18.09,FOREST GLEN MAINTENANCE STATION,70,720,480,70,720,480,40.37212757000,-123.30911920000,40.37212757000,-123.30911920000
2,36,TRI,27.23,JCT. RTE. 3 NORTH,100,930,790,50,540,410,40.42027953000,-123.17564960000,40.42027953000,-123.17564960000
2,36,TRI,R41.139,TRINITY/SHASTA COUNTY LINE,90,540,450,0,0,0,40.38168112000,-123.01606060000,40.38168103000,-123.01606060000
2,36,SHA,0,TRINITY/SHASTA COUNTY LINE,0,0,0,90,540,450,40.38168112000,-123.01606060000,40.38168103000,-123.01606060000
2,36,SHA,8.87,PLATINA ROAD,80,640,570,70,560,510,40.36135835000,-122.88782910000,40.36135835000,-122.88782910000
2,36,SHA,11.928,SHASTA/TEHAMA COUNTY LINE,70,560,510,0,0,0,40.34775188000,-122.86461660000,40.34775188000,-122.86461660000
2,36,TEH,L0,SHASTA/TEHAMA COUNTY LINE,0,0,0,70,560,510,40.34775188000,-122.86461660000,40.34775188000,-122.86461660000
2,36,TEH,23.2,BOWMAN ROAD,70,680,600,80,630,540,40.27860883000,-122.49236460000,40.27860883000,-122.49236460000
2,36,TEH,28.216,CANNON ROAD,80,630,540,70,570,560,40.22648148000,-122.46106520000,40.22648148000,-122.46106520000
