"District,N,9,0","Route,C,254","County,C,254","Postmile,C,254","Descriptn,C,254","Back_pk_h,N,9,0","Back_pk_m,N,9,0","Back_AADT,N,9,0","Ahead_pk_h,N,9,0","Ahead_pk_m,N,9,0","Ahead_AADT,N,9,0","Lat_S_or_W,N,19,11","Lon_S_or_W,N,19,11","AbsPM_S_W,N,13,11","Lat_N_or_E,N,19,11","Lon_N_or_E,N,19,11","AbsPM_N_E,N,13,11"
7,14,LA,R54.543,ANGELES FOREST HIGHWAY,7600,99000,95000,5600,74000,71000,34.27019822000,-118.15334820000,23.52700000000,34.27019644000,-118.15335330000,23.52700000000
7,14,LA,R58.172,"PALMDALE, AVENUE S",5600,74000,71000,6800,82000,81000,34.55769108000,-118.13259090000,33.33500000000,34.55768436000,-118.13231490000,33.33500000000
7,14,LA,R59.803,"PALMDALE, SOUTH JCT. RTE. 138",6800,82000,81000,7400,88000,87000,34.58142732000,-118.13388720000,34.96600000000,34.58143326000,-118.13365420000,34.96600000000
7,14,LA,R61.766,"PALMDALE, 10TH STREET WEST",7400,88000,87000,7500,88000,87000,34.60531337910,-118.14774553700,36.92900000000,34.60544591410,-118.14730773000,36.92900000000
7,14,LA,R63.671,"PALMDALE, AVENUE N",7500,88000,87000,8000,93000,92000,34.63107703850,-118.15333500000,38.83400000000,34.63110533330,-118.15299033300,38.83400000000
7,14,LA,R64.678,"LANCASTER, COLUMBIA WAY/AVENUE M",8000,93000,92000,7800,90000,89000,34.64570955000,-118.15341510000,39.84100000000,34.64571600000,-118.15307400000,39.84100000000
7,14,LA,R65.683,"LANCASTER, AVENUE L",7800,90000,89000,6500,75000,74000,34.66049956000,-118.15352730000,40.84600000000,34.66053008000,-118.15318220000,40.84600000000
7,14,LA,R66.73,"LANCASTER, AVENUE K",6500,75000,74000,5200,60000,59000,34.67462989000,-118.15765460000,41.89300000000,34.67473600000,-118.15727100000,41.89300000000
7,14,LA,R67.39,"LANCASTER, AVE J-8/20TH ST WEST",5200,60000,59000,3750,42000,41500,34.68194509000,-118.16442240000,42.55300000000,34.68199137000,-118.16407020000,42.55300000000
7,14,LA,R67.957,"LANCASTER, AVENUE J",3750,42000,41500,4300,48000,47000,34.68868838470,-118.16958184600,43.12000000000,34.68873229440,-118.16921911800,43.12000000000
7,14,LA,R68.965,"LANCASTER, AVENUE I",4300,48000,47000,3650,40000,39500,34.70384577000,-118.17022430000,44.12800000000,34.70385341000,-118.16987710000,44.12800000000
7,14,LA,R69.991,"LANCASTER, AVENUE H",3650,40000,39500,5300,41000,38000,34.71870716670,-118.17038275000,45.15400000000,34.71870883340,-118.16998033300,45.15400000000
7,14,LA,R70.992,AVENUE G,5300,41000,38000,5300,41000,37500,34.73320621020,-118.17049186300,46.15500000000,34.73320304100,-118.17010460900,46.15500000000
7,14,LA,R71.995,AVENUE F,5300,41000,37500,5100,39500,35500,34.74776500030,-118.17059900000,47.15800000000,34.74776000000,-118.17019100000,47.15800000000
7,14,LA,R74.003,NORTH JCT. RTE. 138,5100,39500,35500,4800,36500,33500,34.76679749000,-118.80016650000,198.41200000000,34.76653833000,-118.79956310000,198.40500000000
7,14,LA,R77.008,"AVENUE A, LOS ANGELES/KERN COUNTY LINE",4800,36500,33500,0,0,0,34.82048195000,-118.17063970000,52.17100000000,34.82048633000,-118.17023770000,52.17100000000
6,14,KER,R0,"AVENUE A, LOS ANGELES/KERN COUNTY LINE",0,0,0,3000,31500,29500,34.82048195000,-118.17063970000,52.17100000000,34.82048633000,-118.17023770000,52.17100000000
6,14,KER,R3.018,ROSAMOND BOULEVARD,2850,31000,29500,1700,16900,15900,34.86426300000,-118.17193700000,55.18900000000,34.86426600000,-118.17156800000,55.18900000000
6,14,KER,R12.147,SILVER QUEEN ROAD,1700,16900,15900,1700,16900,15900,34.99543503000,-118.15987210000,64.31800000000,34.99544026000,-118.15946980000,64.31800000000
6,14,KER,16.07,JCT. RTE. 58,1600,16800,15700,1750,17200,16900,35.39877372000,-119.39743870000,256.98200000000,35.39896182000,-119.39714420000,257.04700000000
6,14,KER,16.08,BREAK IN ROUTE,0,0,0,0,0,0,33.46415920000,-117.68398530000,0.94800000000,33.46425140000,-117.68397760000,0.94800000000
6,14,KER,19.239,"MOJAVE, NORTH JCT. RTE. 58",1700,17100,15900,850,10900,9600,35.10043536000,-118.14315890000,72.68900000000,35.10043536000,-118.14315890000,72.68900000000
6,14,KER,21.29,"RANDSBURG CUTOFF,CALIF CITY/BAKERSFIELD RD",850,10800,9600,910,6900,5900,35.12543170000,-118.12381960000,74.74000000000,35.12543170000,-118.12381960000,74.74000000000
6,14,KER,35.56,RANDSBURG ROAD,910,6800,5900,730,5500,4500,35.30160228000,-117.99888120000,88.96000000000,35.30163234000,-117.99884350000,88.96000000000
6,14,KER,57.767,"FREEMAN JUNCTION, JCT. RTE. 178 WEST",790,6100,5100,790,5600,4600,35.60161187000,-117.90308390000,111.16700000000,35.60159900000,-117.90296670000,111.16700000000
6,14,KER,60.571,"HOMESTEAD SOUTH JUNCTION, JCT. RTE. 178 EAST",790,5900,5050,600,3700,2750,35.63932100000,-117.88369500000,113.97100000000,35.63929874000,-117.88361490000,113.97100000000
6,14,KER,64.559,"HOMESTEAD NORTH JUNCTION, JCT. RTE. 395",600,3750,2950,0,0,0,35.69454400000,-117.86792100000,117.95900000000,35.69451300000,-117.86730600000,117.95900000000
11,15,SD,0.405,MAIN STREET UC,0,0,0,580,7300,7100,32.69093300000,-117.12322200000,0.00000000000,32.69093300000,-117.12322200000,0.00000000000
11,15,SD,0.553,JCT. RTE. 5,580,7300,7100,9700,103000,101000,38.11610952000,-121.39800390000,79.95100000000,38.11594500000,-121.39792910000,79.95100000000
11,15,SD,R0.588,"SAN DIEGO, OCEANVIEW BOULEVARD",9700,103000,101000,8600,114000,112000,32.70108874000,-117.12081100000,0.72600000000,32.70100568000,-117.12053680000,0.73600000000
11,15,SD,1.846,"SAN DIEGO, MARKET STREET",8600,114000,112000,11900,126000,123000,32.71141200000,-117.11908660000,1.43800000000,32.71140545000,-117.11889980000,1.44800000000
11,15,SD,2.226,JCT. RTE. 94,11900,126000,123000,10900,120000,117000,32.71682652000,-117.11792970000,1.81800000000,32.71684890000,-117.11774710000,1.82800000000
11,15,SD,R3.367,JCT. RTE. 805,10900,120000,117000,13500,168000,163000,32.73249000000,-117.11185940000,2.95900000000,32.73236400000,-117.11154850000,2.96900000000
11,15,SD,M4.663,"SAN DIEGO, UNIVERSITY AVENUE",13500,168000,163000,13000,162000,161000,32.74997140000,-117.10898640000,4.25500000000,32.74994725000,-117.10858080000,4.26500000000
11,15,SD,M5.042,"SAN DIEGO, EL CAJON BOULEVARD",13000,162000,161000,12900,160000,159000,32.75534744000,-117.10896220000,4.63400000000,32.75533067000,-117.10859680000,4.64400000000
11,15,SD,M5.6,"SAN DIEGO, ADAMS AVENUE",12900,160000,159000,14700,175000,171000,32.76323942000,-117.10954540000,5.19200000000,32.76324892000,-117.10910710000,5.20200000000
11,15,SD,R6.132,JCT. RTE. 8,14500,172000,171000,16900,206000,202000,32.77331204000,-115.38374920000,7.25400000000,32.77331204000,-115.38374920000,7.25400000000
11,15,SD,R6.817,"SAN DIEGO, FRIARS ROAD",16900,206000,202000,16800,219000,209000,32.78855053000,-117.11408600000,6.98800000000,32.78846110000,-117.11380140000,6.99800000000
11,15,SD,R8.366,"SAN DIEGO, AERO DRIVE",16800,219000,209000,14200,185000,184000,32.81035114000,-117.11431970000,8.53700000000,32.81042875000,-117.11396760000,8.54700000000
11,15,SD,R9.238,"SAN DIEGO, BALBOA AVENUE",14200,185000,184000,13200,173000,171000,32.80653511000,-117.21580440000,23.15200000000,32.80659246000,-117.21552780000,23.15200000000
11,15,SD,R9.995,CLAIREMONT MESA BOULEVARD,13200,173000,171000,13300,155000,154000,32.83375475000,-117.11925320000,10.16600000000,32.83375753000,-117.11883240000,10.17600000000
11,15,SD,R10.58,JCT. RTE. 52,13300,155000,154000,14100,184000,182000,32.84194500000,-117.12086400000,10.75100000000,32.84188400000,-117.12040600000,10.76100000000
11,15,SD,M12.002,ROUTE 15S HOV LANES,14100,184000,182000,13600,176000,175000,32.86200933000,-117.11186390000,12.24900000000,32.86173610000,-117.11081120000,12.25900000000
11,15,SD,M12.124,JCT. RTE. 163,13600,176000,175000,26000,309000,299000,32.86354941000,-117.11091810000,12.37100000000,32.86340524000,-117.11010270000,12.38100000000
11,15,SD,M13.334,"SAN DIEGO, MIRAMAR WAY",26000,309000,299000,24300,304000,296000,32.88056324000,-117.10894290000,13.58100000000,32.88055740000,-117.10810400000,13.59100000000
11,15,SD,M14.285,"SAN DIEGO, MIRAMAR/ POMERADO ROADS",24300,304000,296000,22700,285000,279000,32.89300674000,-117.11536500000,14.53200000000,32.89296453000,-117.11479660000,14.54200000000
11,15,SD,M15,CARROLL CANYON ROAD,22700,285000,279000,21700,267000,262000,32.90342429000,-117.11665180000,15.24700000000,32.90343700000,-117.11620300000,15.25700000000
11,15,SD,M15.924,MIRA MESA BOULEVARD,21700,267000,262000,19900,262000,253000,32.91697334000,-117.11631680000,16.17100000000,32.91695239000,-117.11589520000,16.18100000000
11,15,SD,M17.311,"SAN DIEGO, MERCY ROAD",19900,262000,253000,19100,251000,240000,32.93673101480,-117.11152084400,17.55800000000,32.93665236170,-117.11109962100,17.56800000000
11,15,SD,M18.176,"SAN DIEGO, POWAY ROAD",19100,251000,240000,17200,225000,210000,32.94833371000,-117.10592940000,18.42300000000,32.94824056000,-117.10543520000,18.43300000000
11,15,SD,M19.468,JCT. RTE. 56,17200,225000,210000,19000,246000,237000,32.93113542000,-117.24116540000,32.48400000000,32.93157317000,-117.24095360000,32.51700000000
11,15,SD,M20.574,CARMEL MOUNTAIN ROAD,19000,246000,237000,16700,235000,226000,32.97877276000,-117.08670520000,20.82100000000,32.97868105000,-117.08633520000,20.83100000000
11,15,SD,M21.915,"SAN DIEGO, CAMINO DEL NORTE",16700,235000,226000,16600,235000,220000,32.99787052300,-117.08346667400,22.16200000000,32.99764263620,-117.08306663600,22.17200000000
11,15,SD,M22.935,"SAN DIEGO, BERNARDO CENTER DRIVE",16600,235000,220000,16100,227000,211000,33.01219736000,-117.08018560000,23.18200000000,33.01202551000,-117.07974890000,23.19200000000
11,15,SD,M23.687,"SAN DIEGO, RANCHO BERNARDO ROAD",16100,227000,211000,16200,202000,197000,33.02302410000,-117.07909610000,23.93400000000,33.02289983000,-117.07867570000,23.94400000000
11,15,SD,M26.026,POMERADO ROAD,16200,202000,197000,17100,208000,203000,33.05588857000,-117.07160860000,26.27300000000,33.05580707000,-117.07130120000,26.28300000000
11,15,SD,M26.97,"ESCONDIDO, FELICITA ROAD, VIA RANCHO PKWY",17100,208000,203000,15500,204000,195000,33.06927702000,-117.06954960000,27.21700000000,33.06917196000,-117.06922400000,27.22700000000
11,15,SD,M27.65,"ESCONDIDO, S JCT. OF CENTRE CITY PKWY",15500,204000,195000,18200,216000,207000,33.07954425000,-117.07182360000,27.89700000000,33.07942269000,-117.07142970000,27.90700000000
11,15,SD,R28.765,CITRACADO PARKWAY,18200,216000,207000,17400,229000,217000,33.09256456000,-117.08293190000,29.01200000000,33.09248124000,-117.08237180000,29.02200000000
11,15,SD,R30.09,"ESCONDIDO, 9TH AVENUE",17400,229000,217000,17900,216000,210000,33.10827900000,-117.09496040000,30.33700000000,33.10837713000,-117.09471100000,30.34700000000
11,15,SD,R30.627,VALLEY PARKWAY,17900,216000,210000,17800,227000,226000,33.11526100000,-117.09904070000,30.87400000000,33.11544450000,-117.09887490000,30.88400000000
11,15,SD,R31.517,JCT. RTE. 78,17800,227000,226000,11500,138000,134000,33.12755000000,-117.10500900000,31.76400000000,33.12744650000,-117.10470000000,31.77400000000
11,15,SD,R32.861,"ESCONDIDO, EL NORTE PARKWAY",11500,138000,134000,9100,122000,118000,33.14675835000,-117.10461670000,33.10800000000,33.14670307000,-117.10432700000,33.11800000000
11,15,SD,R33.922,CENTRE CITY PARKWAY,9100,122000,118000,9600,129000,124000,33.16223900000,-117.10588000000,34.16900000000,33.16225653000,-117.10553120000,34.17900000000
11,15,SD,R36.636,DEER SPRINGS ROAD,9600,129000,124000,10800,132000,124000,33.19720600000,-117.12588600000,36.88300000000,33.19736851000,-117.12558180000,36.89300000000
11,15,SD,R40.842,GOPHER CANYON ROAD,10800,132000,124000,9200,126000,117000,33.25280346000,-117.15612690000,41.08900000000,33.25276417000,-117.15557290000,41.09900000000
11,15,SD,R43.279,ESCONDIDO HIGHWAY,9200,126000,117000,9900,125000,120000,33.28667624360,-117.14972483800,43.52600000000,33.28622294140,-117.14937629400,43.53600000000
11,15,SD,R46.491,JCT. RTE. 76,9900,125000,120000,10200,131000,126000,33.20457082000,-117.38318000000,53.57500000000,33.20487357000,-117.38309620000,53.60800000000
11,15,SD,R50.585,MISSION ROAD,10200,131000,126000,10800,147000,137000,33.29434113000,-117.22221290000,12.46500000000,33.29434113000,-117.22221290000,12.46500000000
11,15,SD,R54.07,RAINBOW VALLEY BOULEVARD,10800,147000,137000,10900,147000,136000,33.43064052000,-117.14576270000,54.31700000000,33.43042342000,-117.14542320000,54.32700000000
11,15,SD,R54.258,SAN DIEGO/RIVERSIDE COUNTY LINE,10900,147000,136000,0,0,0,33.43254715000,-117.14380130000,54.50500000000,33.43252700000,-117.14318240000,54.51500000000
8,15,RIV,R0,SAN DIEGO/RIVERSIDE COUNTY LINE,0,0,0,10800,146000,136000,33.43254715000,-117.14380130000,54.50500000000,33.43252700000,-117.14318240000,54.51500000000
8,15,RIV,3.436,SOUTH JCT. RTE. 79,10800,146000,136000,12200,166000,154000,33.48094900000,-117.14102200000,57.94100000000,33.48076162000,-117.14055380000,57.95100000000
8,15,RIV,4.98,RANCHO CALIFORNIA ROAD,12200,166000,154000,13000,177000,164000,33.50074300000,-117.15153500000,59.48500000000,33.50095259000,-117.15122430000,59.49500000000
8,15,RIV,6.623,NORTH JCT RTE. 79,13000,177000,164000,14600,198000,184000,33.52244253000,-117.16315510000,61.12800000000,33.52264262000,-117.16282730000,61.13800000000
8,15,RIV,8.737,JCT. RTE. 215 NORTH,14600,198000,184000,8200,114000,110000,33.54877961000,-117.18153900000,63.24200000000,33.54930900000,-117.18163000000,63.25200000000
8,15,RIV,9.468,MURRIETA HOT SPRINGS ROAD,8200,114000,110000,9600,134000,129000,33.55471964000,-117.19236790000,63.97300000000,33.55484073000,-117.19183200000,63.98300000000
8,15,RIV,10.592,CALIFORNIA OAKS ROAD,9600,134000,129000,9400,132000,127000,33.56531927000,-117.20709110000,65.09700000000,33.56564948000,-117.20687740000,65.10700000000
8,15,RIV,13.635,CLINTON KEITH ROAD,9400,132000,127000,9400,131000,126000,33.59565539000,-117.24515800000,68.14000000000,33.59594747000,-117.24476440000,68.15000000000
8,15,RIV,15.071,BAXTER ROAD,9400,131000,126000,9000,126000,121000,33.61234028000,-117.26037150000,69.57600000000,33.61230201000,-117.25974400000,69.58600000000
8,15,RIV,16.298,BUNDY CANYON ROAD,9000,126000,121000,8500,119000,115000,33.62656111000,-117.27287840000,70.80300000000,33.62663447000,-117.27238680000,70.81300000000
8,15,RIV,19.164,RAILROAD CANYON ROAD,8500,119000,115000,9200,129000,124000,33.66214682000,-117.29877620000,73.66900000000,33.66242592000,-117.29860010000,73.67900000000
8,15,RIV,20.948,MAIN STREET,9200,129000,124000,9000,126000,121000,33.67722458000,-117.32374850000,75.45300000000,33.67744139000,-117.32350870000,75.46300000000
8,15,RIV,22.277,JCT. RTE. 74,9000,126000,121000,8500,118000,114000,33.69226970000,-117.33800830000,76.76000000000,33.69246523000,-117.33766340000,76.77000000000
8,15,RIV,23.85,NICHOLS ROAD,8500,119000,115000,8600,120000,116000,33.70706385000,-117.35803410000,78.33300000000,33.70713813000,-117.35766240000,78.34300000000
8,15,RIV,26.688,LAKE STREET,8600,120000,116000,9100,127000,122000,33.72988150760,-117.39351672400,81.17100000000,33.73019939420,-117.39355273700,81.18100000000
8,15,RIV,30.401,INDIAN TRAIL ROAD,9100,127000,122000,9500,133000,128000,33.74860212180,-117.45254750900,84.88400000000,33.74874960040,-117.45217680000,84.89400000000
8,15,RIV,33.387,TEMESCAL CANYON ROAD,9500,133000,128000,10400,145000,140000,33.77817001000,-117.48831370000,87.87000000000,33.77825596000,-117.48800360000,87.88000000000
8,15,RIV,35.641,WEIRICK ROAD,10400,145000,140000,11400,160000,154000,33.80691203000,-117.50756510000,90.12400000000,33.80699185000,-117.50721950000,90.13400000000
8,15,RIV,36.813,CAJALCO ROAD,11400,160000,154000,12200,170000,164000,33.82113956080,-117.51862151200,91.29600000000,33.82127822730,-117.51830727900,91.30600000000
8,15,RIV,37.819,EL CERRITO ROAD,12200,170000,164000,12600,175000,169000,33.83196680000,-117.52983710000,92.30200000000,33.83213833000,-117.52953330000,92.31200000000
8,15,RIV,38.693,"CORONA, ONTARIO AVENUE",12600,175000,169000,11800,167000,164000,33.84401042000,-117.53514290000,93.17600000000,33.84367644000,-117.53472030000,93.18600000000
8,15,RIV,40.352,"CORONA, MAGNOLIA AVENUE",11600,169000,164000,12800,187000,182000,33.86575742000,-117.54237410000,94.83500000000,33.86593076000,-117.54204180000,94.84500000000
8,15,RIV,41.501,JCT. RTE. 91,12800,187000,182000,11300,165000,156000,33.88211364000,-117.54752110000,95.98400000000,33.88220369000,-117.54723520000,95.99400000000
8,15,RIV,42.877,"NORCO, YUMA DRIVE (HIDDEN VALLEY)",11300,165000,156000,11200,164000,155000,33.89859096000,-117.56003450000,97.36000000000,33.89880300000,-117.55969600000,97.37000000000
8,15,RIV,43.637,"NORCO, 2ND STREET",11200,164000,155000,10800,158000,149000,33.90973200000,-117.55881900000,98.12000000000,33.90978907000,-117.55842580000,98.13000000000
8,15,RIV,45.6,"NORCO, 6TH STREET",10900,156000,149000,10900,156000,149000,33.93778700040,-117.55615400000,100.08300000000,33.93791500000,-117.55577800000,100.09300000000
8,15,RIV,48.261,LIMONITE AVENUE,10900,156000,149000,11100,156000,147000,33.97520159590,-117.54897095700,102.74400000000,33.97522779220,-117.54874089100,102.75400000000
8,15,RIV,51.474,JCT. RTE. 60,11100,157000,147000,15100,224000,215000,34.02197941000,-117.55046790000,105.95700000000,34.02188883000,-117.55008880000,105.96700000000
8,15,RIV,52.281,RIVERSIDE/SAN BERNARDINO COUNTY LINE,15100,224000,215000,0,0,0,34.03347346000,-117.55044520000,106.76400000000,34.03347335000,-117.54997600000,106.77400000000
8,15,SBD,0,RIVERSIDE/SAN BERNARDINO COUNTY LINE,0,0,0,15100,224000,215000,34.03347346000,-117.55044520000,106.76400000000,34.03347335000,-117.54997600000,106.77400000000
8,15,SBD,1.015,"ONTARIO, JURUPA AVENUE",15100,224000,215000,15100,224000,215000,34.04841152000,-117.55006800000,107.77900000000,34.04840427000,-117.54970300000,107.78900000000
8,15,SBD,2.389,JCT. RTE. 10,15100,224000,215000,15800,207000,198000,34.06756149000,-117.54503560000,109.15300000000,34.06755709000,-117.54471160000,109.16300000000
8,15,SBD,3.052,FOURTH STREET,15800,206000,198000,14900,195000,187000,40.38933550000,-122.28547370000,663.32900000000,40.38933656000,-122.28507300000,663.32900000000
8,15,SBD,5.306,JCT. RTE. 66,14900,195000,187000,13100,171000,164000,34.10646640000,-117.53223390000,112.07000000000,34.10633986000,-117.53188360000,112.08000000000
8,15,SBD,5.973,"RANCHO CUCAMONGA, MILLER AVENUE",13100,171000,164000,13100,173000,164000,34.11324545000,-117.52409350000,112.73700000000,34.11298963000,-117.52381770000,112.74700000000
8,15,SBD,6.783,"RANCHO CUCAMONGA, BASE LINE AVENUE",13100,171000,164000,11600,151000,145000,34.12205764000,-117.51345430000,113.54700000000,34.12190332000,-117.51310020000,113.55700000000
8,15,SBD,8.35,JCT. RTE. 210,11600,151000,145000,10100,140000,134000,34.13883206000,-117.49323270000,115.11400000000,34.13880193000,-117.49266430000,115.12400000000
8,15,SBD,9.61,SUMMIT AVENUE,10100,140000,134000,9200,127000,122000,34.15106939000,-117.47843910000,116.37400000000,34.15110374000,-117.47787300000,116.38400000000
8,15,SBD,12.842,SIERRA AVENUE,9200,127000,122000,9200,127000,122000,34.18177507000,-117.43693990000,119.60600000000,34.18142955000,-117.43676060000,119.61600000000
8,15,SBD,15.65,GLEN HELEN PARKWAY,9200,127000,122000,9200,127000,122000,34.21511729000,-117.41177670000,122.41400000000,34.21485203000,-117.41147080000,122.42400000000
8,15,SBD,R13.779,JCT. RTE. 215,9200,127000,122000,11200,161000,152000,34.22507923000,-117.40972630000,123.13800000000,34.22513053000,-117.40963830000,123.14800000000
8,15,SBD,R14.96,KENWOOD AVENUE,11200,161000,152000,11200,161000,152000,34.23650165000,-117.42520010000,124.31900000000,34.23680914000,-117.42499750000,124.32900000000
8,15,SBD,R20.011,CLEGHORN ROAD,11200,161000,152000,11200,160000,152000,34.29881072000,-117.45783640000,129.37000000000,34.29901164000,-117.45750320000,129.38000000000
8,15,SBD,R21.373,JCT. RTE. 138,11200,160000,152000,9000,137000,132000,34.39080700000,-117.57625900000,78.35000000000,34.39080700000,-117.57625900000,78.35000000000
8,15,SBD,R28.622,OAK HILL ROAD,9000,137000,132000,8400,129000,124000,34.36232113000,-117.43343790000,136.49900000000,34.36220514000,-117.43323050000,136.15300000000
8,15,SBD,31.813,JCT. RTE. 395 NORTH,8400,129000,124000,7100,105000,101000,34.40020574000,-117.40123290000,139.69100000000,34.39981900000,-117.40121500000,139.34500000000
8,15,SBD,32.323,JOSHUA STREET/PALM AVENUE,7100,105000,101000,9700,114000,104000,34.40639416000,-117.39640790000,140.20100000000,34.40610724000,-117.39634190000,139.85500000000
8,15,SBD,34,"HESPERIA, PHELAN ROAD/ MAIN STREET",9700,114000,104000,9200,108000,98000,34.42672491100,-117.38055081500,141.87800000000,34.42671459400,-117.38025281200,141.53200000000
8,15,SBD,37.591,BEAR VALLEY CUTOFF (TO LUCERNE VALLEY),9200,108000,98000,8100,95000,87000,34.47043563000,-117.34634830000,145.46900000000,34.47041573000,-117.34605490000,145.12300000000
8,15,SBD,40.509,JCT. RTE. 18 SOUTH,8100,95000,87000,8100,95000,87000,34.50776766000,-117.32299830000,148.38700000000,34.50781375000,-117.32275670000,148.04100000000
8,15,SBD,42.025,"VICTORVILLE, MOJAVE DRIVE",7900,92000,84000,7400,87000,79000,34.52892199000,-117.31591480000,149.90300000000,34.52892557000,-117.31562270000,149.55700000000
8,15,SBD,43.488,"VICTORVILLE, JCT. RTE. 18 SOUTHEAST",7400,87000,79000,5700,66000,60000,34.54552971000,-117.30061570000,151.36600000000,34.54546604000,-117.30044870000,151.02000000000
8,15,SBD,43.62,"VICTORVILLE, E STREET",5700,66000,60000,5700,66000,60000,34.54661865460,-117.29882081300,151.49800000000,34.54656500020,-117.29866100000,151.15200000000
8,15,SBD,44.402,STODDARD WELLS ROAD,5700,66000,60000,6100,65000,56000,34.55445809000,-117.28946700000,152.28000000000,34.55431940000,-117.28931560000,151.93400000000
8,15,SBD,47.39,N JCT. STODDARD WELLS ROAD (BELL MTN),6100,65000,56000,6000,64000,55000,34.59038582000,-117.26016630000,155.26800000000,34.59033158000,-117.25987840000,154.92200000000
8,15,SBD,51.831,BOULDER ROAD,6000,64000,55000,6000,64000,55000,34.64431700000,-117.21811200000,159.70900000000,34.64414848000,-117.21783650000,159.36300000000
8,15,SBD,55.693,WILD WASH BRIDGE,6000,64000,55000,6000,64000,55000,34.69869610000,-117.20711380000,163.57100000000,34.69832426000,-117.20691460000,163.22500000000
8,15,SBD,60.159,HODGE ROAD,6000,64000,55000,6000,64000,55000,34.75312895080,-117.16666924400,168.03700000000,34.75294866690,-117.16642747600,167.69100000000
8,15,SBD,65.84,SIDEWINDER ROAD,6000,64000,55000,6000,64000,55000,34.81183472000,-117.09711210000,173.71800000000,34.81175500000,-117.09680570000,173.37200000000
8,15,SBD,68.77,"BARSTOW, LENWOOD ROAD",6000,64000,55000,6300,67000,58000,34.85351782000,-117.08524010000,176.64800000000,34.85344739000,-117.08493250000,176.30200000000
8,15,SBD,70.104,"BARSTOW, JCT. RTE. 58 EAST",6300,67000,58000,7700,82000,71000,34.87184573000,-117.07542890000,177.98200000000,34.87169699000,-117.07527600000,177.63600000000
8,15,SBD,71.618,"BARSTOW, L STREET",7700,82000,71000,7600,81000,70000,34.88493961000,-117.05565060000,179.49600000000,34.88470357000,-117.05563290000,179.15000000000
8,15,SBD,73.543,JCT. RTE. 247 SOUTH,7600,81000,70000,7000,75000,65000,34.88614949000,-117.02286520000,181.42100000000,34.88585950000,-117.02285530000,181.07500000000
8,15,SBD,74.418,"BARSTOW, JCT. RTE. 40 EAST",7000,75000,65000,5600,55000,46000,34.88693652000,-117.00793520000,182.29600000000,34.88668909000,-117.00790360000,181.95000000000
8,15,SBD,74.949,"BARSTOW, EAST MAIN STREET",5600,55000,46000,5600,55000,46000,34.89186142840,-117.00067142900,182.82700000000,34.89161222210,-117.00056333300,182.48100000000
8,15,SBD,76.883,JCT. RTE. 58 WEST,5600,55000,46000,5600,55000,46000,34.90815550000,-116.97264180000,184.76100000000,34.90789692000,-116.97253460000,184.41500000000
8,15,SBD,79.593,FORT IRWIN/MERIDIAN ROADS,5600,55000,46000,5400,53000,44000,34.90185146000,-116.92611920000,187.47100000000,34.90163500000,-116.92632050000,187.12500000000
8,15,SBD,R81.84,GHOST TOWN ROAD,5400,53000,44000,5300,52000,43000,34.90272754000,-116.88659830000,189.71800000000,34.90248300000,-116.88660270000,189.37200000000
8,15,SBD,R84.641,YERMO/CALICO ROAD,5300,52000,43000,5400,49500,40000,34.90939928000,-116.83824530000,192.51900000000,34.90916484000,-116.83798550000,192.17300000000
8,15,SBD,R86.38,EAST YERMO,5400,49500,40000,5400,49500,40000,34.91092099000,-116.80767560000,194.25800000000,34.91061948000,-116.80791860000,193.91200000000
8,15,SBD,R88.489,MINNEOLA ROAD,5400,49500,40000,5400,49500,40000,34.91819350000,-116.77163330000,196.36700000000,34.91782000000,-116.77166000000,196.02100000000
8,15,SBD,R96.41,HARVARD ROAD,5400,49500,40000,5300,49000,39500,34.96391269000,-116.64469400000,204.28800000000,34.96348347000,-116.64471880000,203.94200000000
8,15,SBD,R103.633,FIELD ROAD,5300,49000,39500,5400,49500,40000,35.01116328000,-116.53132910000,211.51100000000,35.01087795000,-116.53106550000,211.16500000000
8,15,SBD,R111.592,AFTON ROAD,5400,49500,40000,5400,49500,40000,35.07100238690,-116.41259242200,219.47000000000,35.07076082440,-116.41230393100,219.12400000000
8,15,SBD,R120.425,BASIN ROAD,5400,49500,40000,5300,49000,39500,35.10169548000,-116.26486090000,228.30300000000,35.10145286000,-116.26472860000,227.95700000000
8,15,SBD,R124.237,RASOR ROAD,5300,49000,39500,5300,49000,39500,35.13444253000,-116.21116690000,232.11500000000,35.13424000000,-116.21083000000,231.76900000000
8,15,SBD,R130.181,ZZYZX ROAD,5300,49000,39500,5300,49000,39500,35.19580258000,-116.14108930000,238.05900000000,35.19552517000,-116.14102150000,237.71300000000
8,15,SBD,R135.806,WEST BAKER,5300,49000,39500,4450,41000,33000,35.25684818000,-116.08390270000,243.68400000000,35.25663667000,-116.08356080000,243.33800000000
8,15,SBD,R136.574,"BAKER, JCT. RTE. 127",4450,41000,33000,4300,39500,32000,35.26354269000,-116.07328150000,244.45200000000,35.26330095000,-116.07304330000,244.10600000000
8,15,SBD,R138.456,EAST BAKER,4300,39500,32000,4900,48000,38500,35.28100900000,-116.04808590000,246.33400000000,35.28107700000,-116.04773000000,245.98800000000
8,15,SBD,149.605,HALLORAN SPRINGS,4950,49000,39000,4950,49000,39000,35.37465292000,-115.89121280000,257.35000000000,35.37436000000,-115.89106000000,257.00400000000
